id,key,action,rhythm,dwell_time,flight_time,up_down_time,session_duration,user_id,timestamp
11487.0,9,release,0.175,0.175,0.0,0.0,2.438,49.0,2025-05-13 16:24:25.89+00
11488.0,7,press,0.128,0.128,0.153,0.328,2.591,49.0,2025-05-13 16:24:26.043+00
11489.0,7,release,0.128,0.128,0.0,0.0,2.719,49.0,2025-05-13 16:24:26.171+00
11490.0,8,press,0.128,0.128,0.112,0.24,2.831,49.0,2025-05-13 16:24:26.283+00
11491.0,8,release,0.128,0.128,0.0,0.0,2.959,49.0,2025-05-13 16:24:26.411+00
11492.0,5,press,0.142,0.142,0.121,0.249,3.08,49.0,2025-05-13 16:24:26.532+00
11493.0,5,release,0.142,0.142,0.0,0.0,3.222,49.0,2025-05-13 16:24:26.674+00
11494.0,8,press,0.152,0.152,25.507,25.649,28.729,49.0,2025-05-13 16:24:52.181+00
11495.0,8,release,0.152,0.152,0.0,0.0,28.881,49.0,2025-05-13 16:24:52.333+00
11496.0,9,press,0.199,0.199,0.184,0.336,29.065,49.0,2025-05-13 16:24:52.517+00
11497.0,9,release,0.199,0.199,0.0,0.0,29.264,49.0,2025-05-13 16:24:52.716+00
11498.0,7,press,0.142,0.142,0.0,0.0,2.388,49.0,2025-05-13 16:25:03.063+00
11499.0,7,release,0.142,0.142,0.0,0.0,2.53,49.0,2025-05-13 16:25:03.205+00
11500.0,8,press,0.16,0.16,0.121,0.263,2.651,49.0,2025-05-13 16:25:03.326+00
11501.0,8,release,0.16,0.16,0.0,0.0,2.811,49.0,2025-05-13 16:25:03.486+00
11502.0,9,press,0.152,0.152,0.488,0.648,3.299,49.0,2025-05-13 16:25:03.974+00
11503.0,9,release,0.152,0.152,0.0,0.0,3.451,49.0,2025-05-13 16:25:04.126+00
11504.0,0,press,0.174,0.174,0.369,0.521,3.82,49.0,2025-05-13 16:25:04.495+00
11505.0,0,release,0.174,0.174,0.0,0.0,3.994,49.0,2025-05-13 16:25:04.669+00
11506.0,0,press,0.0,0.0,1.001,1.175,4.995,49.0,2025-05-13 16:25:05.67+00
11507.0,8,press,0.0,0.0,0.0,0.0,29.889,49.0,2025-05-13 16:25:38.075+00
11508.0,5,press,0.196,0.196,0.0,0.0,10.898,49.0,2025-05-13 16:25:53.222+00
11509.0,5,release,0.196,0.196,0.0,0.0,11.094,49.0,2025-05-13 16:25:53.418+00
11510.0,4,press,0.184,0.184,0.417,0.613,11.511,49.0,2025-05-13 16:25:53.835+00
11511.0,4,release,0.184,0.184,0.0,0.0,11.695,49.0,2025-05-13 16:25:54.019+00
11512.0,1,press,0.104,0.104,0.432,0.616,12.127,49.0,2025-05-13 16:25:54.451+00
11513.0,1,release,0.104,0.104,0.0,0.0,12.231,49.0,2025-05-13 16:25:54.555+00
11514.0,2,press,0.104,0.104,0.368,0.472,12.599,49.0,2025-05-13 16:25:54.923+00
11515.0,2,release,0.104,0.104,0.0,0.0,12.703,49.0,2025-05-13 16:25:55.027+00
11516.0,4,press,0.089,0.089,0.455,0.559,13.158,49.0,2025-05-13 16:25:55.482+00
11517.0,4,release,0.089,0.089,0.0,0.0,13.247,49.0,2025-05-13 16:25:55.571+00
11518.0,5,press,0.129,0.129,0.128,0.217,13.375,49.0,2025-05-13 16:25:55.699+00
11519.0,5,release,0.129,0.129,0.0,0.0,13.504,49.0,2025-05-13 16:25:55.828+00
11520.0,4,press,0.113,0.113,0.103,0.232,13.607,49.0,2025-05-13 16:25:55.931+00
11521.0,4,release,0.113,0.113,0.0,0.0,13.72,49.0,2025-05-13 16:25:56.044+00
11522.0,5,press,0.087,0.087,0.136,0.249,13.856,49.0,2025-05-13 16:25:56.18+00
11523.0,5,release,0.087,0.087,0.0,0.0,13.943,49.0,2025-05-13 16:25:56.267+00
11524.0,4,press,0.111,0.111,0.137,0.224,14.08,49.0,2025-05-13 16:25:56.404+00
11525.0,4,release,0.111,0.111,0.0,0.0,14.191,49.0,2025-05-13 16:25:56.515+00
11526.0,7,press,0.157,0.157,0.0,0.0,7.863,49.0,2025-05-13 16:26:14.96+00
11527.0,8,press,0.167,0.167,0.0,0.126,7.989,49.0,2025-05-13 16:26:15.086+00
11528.0,7,release,0.157,0.157,0.0,0.0,8.02,49.0,2025-05-13 16:26:15.117+00
11529.0,8,release,0.167,0.167,0.0,0.0,8.156,49.0,2025-05-13 16:26:15.253+00
11530.0,8,press,0.047,0.047,0.257,0.424,8.413,49.0,2025-05-13 16:26:15.51+00
11531.0,8,release,0.047,0.047,0.0,0.0,8.46,49.0,2025-05-13 16:26:15.557+00
11532.0,9,press,0.143,0.143,0.241,0.288,8.701,49.0,2025-05-13 16:26:15.798+00
11533.0,9,release,0.143,0.143,0.0,0.0,8.844,49.0,2025-05-13 16:26:15.941+00
11534.0,8,press,0.088,0.088,0.313,0.456,9.157,49.0,2025-05-13 16:26:16.254+00
11535.0,8,release,0.088,0.088,0.0,0.0,9.245,49.0,2025-05-13 16:26:16.342+00
11536.0,5,press,0.111,0.111,0.176,0.264,9.421,49.0,2025-05-13 16:26:16.518+00
11537.0,5,release,0.111,0.111,0.0,0.0,9.532,49.0,2025-05-13 16:26:16.629+00
11538.0,4,press,0.127,0.127,0.201,0.312,9.733,49.0,2025-05-13 16:26:16.83+00
11539.0,4,release,0.127,0.127,0.0,0.0,9.86,49.0,2025-05-13 16:26:16.957+00
11540.0,7,press,0.159,0.159,0.0,0.0,31.567,49.0,2025-05-13 16:26:50.739+00
11541.0,7,release,0.159,0.159,0.0,0.0,31.726,49.0,2025-05-13 16:26:50.898+00
11542.0,8,press,0.166,0.166,0.185,0.344,31.911,49.0,2025-05-13 16:26:51.083+00
11543.0,8,release,0.166,0.166,0.0,0.0,32.077,49.0,2025-05-13 16:26:51.249+00
11544.0,9,press,0.136,0.136,0.161,0.327,32.238,49.0,2025-05-13 16:26:51.41+00
11545.0,9,release,0.136,0.136,0.0,0.0,32.374,49.0,2025-05-13 16:26:51.546+00
11546.0,9,press,0.16,0.16,0.216,0.352,32.59,49.0,2025-05-13 16:26:51.762+00
11547.0,9,release,0.16,0.16,0.0,0.0,32.75,49.0,2025-05-13 16:26:51.922+00
11548.0,5,press,0.151,0.151,0.417,0.577,33.167,49.0,2025-05-13 16:26:52.339+00
11549.0,5,release,0.151,0.151,0.0,0.0,33.318,49.0,2025-05-13 16:26:52.49+00
11550.0,6,press,0.143,0.143,0.264,0.415,33.582,49.0,2025-05-13 16:26:52.754+00
11551.0,6,release,0.143,0.143,0.0,0.0,33.725,49.0,2025-05-13 16:26:52.897+00
11552.0,4,press,0.143,0.143,0.29,0.433,34.015,49.0,2025-05-13 16:26:53.187+00
11553.0,4,release,0.143,0.143,0.0,0.0,34.158,49.0,2025-05-13 16:26:53.33+00
11554.0,7,press,0.127,0.127,0.0,0.0,9.551,49.0,2025-05-13 16:27:04.949+00
11555.0,7,release,0.127,0.127,0.0,0.0,9.678,49.0,2025-05-13 16:27:05.076+00
11556.0,7,press,0.189,0.189,0.0,0.0,35.356,49.0,2025-05-13 16:27:45.186+00
11557.0,7,release,0.189,0.189,0.0,0.0,35.545,49.0,2025-05-13 16:27:45.375+00
11558.0,8,press,0.142,0.142,0.266,0.455,35.811,49.0,2025-05-13 16:27:45.641+00
11559.0,8,release,0.142,0.142,0.0,0.0,35.953,49.0,2025-05-13 16:27:45.783+00
11560.0,5,press,0.119,0.119,0.617,0.759,36.57,49.0,2025-05-13 16:27:46.4+00
11561.0,5,release,0.119,0.119,0.0,0.0,36.689,49.0,2025-05-13 16:27:46.519+00
11562.0,5,press,0.119,0.119,0.185,0.304,36.874,49.0,2025-05-13 16:27:46.704+00
11563.0,5,release,0.119,0.119,0.0,0.0,36.993,49.0,2025-05-13 16:27:46.823+00
11564.0,5,press,0.143,0.143,0.409,0.528,37.402,49.0,2025-05-13 16:27:47.232+00
11565.0,5,release,0.143,0.143,0.0,0.0,37.545,49.0,2025-05-13 16:27:47.375+00
11566.0,0,press,0.176,0.176,1.033,1.176,38.578,49.0,2025-05-13 16:27:48.408+00
11567.0,0,release,0.176,0.176,0.0,0.0,38.754,49.0,2025-05-13 16:27:48.584+00
11568.0,1,press,0.237,0.237,0.0,0.0,32.293,49.0,2025-05-13 16:28:22.647+00
11569.0,1,release,0.237,0.237,0.0,0.0,32.53,49.0,2025-05-13 16:28:22.884+00
11570.0,0,press,0.0,0.0,0.386,0.623,32.916,49.0,2025-05-13 16:28:23.27+00
11571.0,0,press,0.0,0.0,0.886,0.5,33.416,49.0,2025-05-13 16:28:23.77+00
11572.0,0,press,0.0,0.0,0.916,0.03,33.446,49.0,2025-05-13 16:28:23.8+00
11573.0,0,press,0.574,0.574,0.947,0.031,33.477,49.0,2025-05-13 16:28:23.831+00
11574.0,0,release,0.574,0.574,0.0,0.0,33.49,49.0,2025-05-13 16:28:23.844+00
11575.0,0,press,0.184,0.184,0.497,0.51,33.987,49.0,2025-05-13 16:28:24.341+00
11576.0,0,release,0.184,0.184,0.0,0.0,34.171,49.0,2025-05-13 16:28:24.525+00
11577.0,0,press,0.128,0.128,0.584,0.768,34.755,49.0,2025-05-13 16:28:25.109+00
11578.0,0,release,0.128,0.128,0.0,0.0,34.883,49.0,2025-05-13 16:28:25.237+00
11579.0,8,press,0.15,0.15,0.0,0.0,29.361,49.0,2025-05-13 16:28:59.63+00
11580.0,8,release,0.15,0.15,0.0,0.0,29.511,49.0,2025-05-13 16:28:59.78+00
11581.0,5,press,0.127,0.127,0.169,0.319,29.68,49.0,2025-05-13 16:28:59.949+00
11582.0,5,release,0.127,0.127,0.0,0.0,29.807,49.0,2025-05-13 16:29:00.076+00
11583.0,9,press,0.0,0.0,0.145,0.272,29.952,49.0,2025-05-13 16:29:00.221+00
11584.0,5,press,0.116,0.116,0.0,0.0,13.727,48.0,2025-05-13 16:33:56.336+00
11585.0,5,release,0.116,0.116,0.0,0.0,13.843,48.0,2025-05-13 16:33:56.452+00
11586.0,0,press,0.12,0.12,1.029,1.145,14.872,48.0,2025-05-13 16:33:57.481+00
11587.0,0,release,0.12,0.12,0.0,0.0,14.992,48.0,2025-05-13 16:33:57.601+00
11588.0,0,press,0.109,0.109,0.161,0.281,15.153,48.0,2025-05-13 16:33:57.762+00
11589.0,0,release,0.109,0.109,0.0,0.0,15.262,48.0,2025-05-13 16:33:57.871+00
11590.0,0,press,0.11,0.11,0.19,0.299,15.452,48.0,2025-05-13 16:33:58.061+00
11591.0,0,release,0.11,0.11,0.0,0.0,15.562,48.0,2025-05-13 16:33:58.171+00
11592.0,0,press,0.138,0.138,0.261,0.371,15.823,48.0,2025-05-13 16:33:58.432+00
11593.0,0,release,0.138,0.138,0.0,0.0,15.961,48.0,2025-05-13 16:33:58.57+00
11594.0,0,press,0.13,0.13,0.38,0.518,16.341,48.0,2025-05-13 16:33:58.95+00
11595.0,0,release,0.13,0.13,0.0,0.0,16.471,48.0,2025-05-13 16:33:59.08+00
11596.0,6,press,0.106,0.106,0.0,0.0,7.975,48.0,2025-05-13 16:34:24.612+00
11597.0,6,release,0.106,0.106,0.0,0.0,8.081,48.0,2025-05-13 16:34:24.718+00
11598.0,0,press,0.1,0.1,0.849,0.955,8.93,48.0,2025-05-13 16:34:25.567+00
11599.0,0,release,0.1,0.1,0.0,0.0,9.03,48.0,2025-05-13 16:34:25.667+00
11600.0,0,press,0.09,0.09,0.161,0.261,9.191,48.0,2025-05-13 16:34:25.828+00
11601.0,0,release,0.09,0.09,0.0,0.0,9.281,48.0,2025-05-13 16:34:25.918+00
11602.0,0,press,0.069,0.069,0.149,0.239,9.43,48.0,2025-05-13 16:34:26.067+00
11603.0,0,release,0.069,0.069,0.0,0.0,9.499,48.0,2025-05-13 16:34:26.136+00
11604.0,0,press,0.081,0.081,0.151,0.22,9.65,48.0,2025-05-13 16:34:26.287+00
11605.0,0,release,0.081,0.081,0.0,0.0,9.731,48.0,2025-05-13 16:34:26.368+00
11606.0,0,press,0.09,0.09,0.159,0.24,9.89,48.0,2025-05-13 16:34:26.527+00
11607.0,0,release,0.09,0.09,0.0,0.0,9.98,48.0,2025-05-13 16:34:26.617+00
11608.0,3,press,0.108,0.108,0.0,0.0,44.075,48.0,2025-05-13 16:35:19.203+00
11609.0,3,release,0.108,0.108,0.0,0.0,44.183,48.0,2025-05-13 16:35:19.311+00
11610.0,8,press,0.099,0.099,1.7,1.808,45.883,48.0,2025-05-13 16:35:21.011+00
11611.0,8,release,0.099,0.099,0.0,0.0,45.982,48.0,2025-05-13 16:35:21.11+00
11612.0,0,press,0.139,0.139,0.68,0.779,46.662,48.0,2025-05-13 16:35:21.79+00
11613.0,0,release,0.139,0.139,0.0,0.0,46.801,48.0,2025-05-13 16:35:21.929+00
11614.0,0,press,0.112,0.112,0.121,0.26,46.922,48.0,2025-05-13 16:35:22.05+00
11615.0,0,release,0.112,0.112,0.0,0.0,47.034,48.0,2025-05-13 16:35:22.162+00
11616.0,0,press,0.1,0.1,0.138,0.25,47.172,48.0,2025-05-13 16:35:22.3+00
11617.0,0,release,0.1,0.1,0.0,0.0,47.272,48.0,2025-05-13 16:35:22.4+00
11618.0,0,press,0.101,0.101,0.139,0.239,47.411,48.0,2025-05-13 16:35:22.539+00
11619.0,0,release,0.101,0.101,0.0,0.0,47.512,48.0,2025-05-13 16:35:22.64+00
11620.0,8,press,0.077,0.077,0.0,0.0,1.788,49.0,2025-05-13 16:35:25+00
11621.0,7,press,0.048,0.048,0.0,0.006,1.794,49.0,2025-05-13 16:35:25.006+00
11622.0,7,release,0.048,0.048,0.0,0.0,1.842,49.0,2025-05-13 16:35:25.054+00
11623.0,8,release,0.077,0.077,0.0,0.0,1.865,49.0,2025-05-13 16:35:25.077+00
11624.0,9,press,0.055,0.055,0.289,0.36,2.154,49.0,2025-05-13 16:35:25.366+00
11625.0,9,release,0.055,0.055,0.0,0.0,2.209,49.0,2025-05-13 16:35:25.421+00
11626.0,7,press,0.072,0.072,0.256,0.311,2.465,49.0,2025-05-13 16:35:25.677+00
11627.0,7,release,0.072,0.072,0.0,0.0,2.537,49.0,2025-05-13 16:35:25.749+00
11628.0,5,press,0.063,0.063,0.289,0.361,2.826,49.0,2025-05-13 16:35:26.038+00
11629.0,5,release,0.063,0.063,0.0,0.0,2.889,49.0,2025-05-13 16:35:26.101+00
11630.0,4,press,0.063,0.063,0.265,0.328,3.154,49.0,2025-05-13 16:35:26.366+00
11631.0,4,release,0.063,0.063,0.0,0.0,3.217,49.0,2025-05-13 16:35:26.429+00
11632.0,6,press,0.073,0.073,0.296,0.359,3.513,49.0,2025-05-13 16:35:26.725+00
11633.0,6,release,0.073,0.073,0.0,0.0,3.586,49.0,2025-05-13 16:35:26.798+00
11634.0,5,press,0.064,0.064,0.28,0.353,3.866,49.0,2025-05-13 16:35:27.078+00
11635.0,5,release,0.064,0.064,0.0,0.0,3.93,49.0,2025-05-13 16:35:27.142+00
11636.0,8,press,0.047,0.047,0.272,0.336,4.202,49.0,2025-05-13 16:35:27.414+00
11637.0,8,release,0.047,0.047,0.0,0.0,4.249,49.0,2025-05-13 16:35:27.461+00
11638.0,9,press,0.071,0.071,0.29,0.337,4.539,49.0,2025-05-13 16:35:27.751+00
11639.0,9,release,0.071,0.071,0.0,0.0,4.61,49.0,2025-05-13 16:35:27.822+00
11640.0,2,press,0.158,0.158,0.0,0.0,4.273,49.0,2025-05-13 16:35:34.745+00
11641.0,2,release,0.158,0.158,0.0,0.0,4.431,49.0,2025-05-13 16:35:34.903+00
11642.0,0,press,0.151,0.151,0.304,0.462,4.735,49.0,2025-05-13 16:35:35.207+00
11643.0,0,release,0.151,0.151,0.0,0.0,4.886,49.0,2025-05-13 16:35:35.358+00
11644.0,4,press,0.107,0.107,0.0,0.0,7.654,48.0,2025-05-13 16:35:37.45+00
11645.0,4,release,0.107,0.107,0.0,0.0,7.761,48.0,2025-05-13 16:35:37.557+00
11646.0,0,press,0.119,0.119,0.91,1.017,8.671,48.0,2025-05-13 16:35:38.467+00
11647.0,0,release,0.119,0.119,0.0,0.0,8.79,48.0,2025-05-13 16:35:38.586+00
11648.0,0,press,0.08,0.08,0.14,0.259,8.93,48.0,2025-05-13 16:35:38.726+00
11649.0,0,release,0.08,0.08,0.0,0.0,9.01,48.0,2025-05-13 16:35:38.806+00
11650.0,0,press,0.112,0.112,0.33,0.41,9.34,48.0,2025-05-13 16:35:39.136+00
11651.0,0,release,0.112,0.112,0.0,0.0,9.452,48.0,2025-05-13 16:35:39.248+00
11652.0,0,press,0.112,0.112,0.188,0.3,9.64,48.0,2025-05-13 16:35:39.436+00
11653.0,0,release,0.112,0.112,0.0,0.0,9.752,48.0,2025-05-13 16:35:39.548+00
11654.0,0,press,0.0,0.0,0.207,0.319,9.959,48.0,2025-05-13 16:35:39.755+00
11655.0,Control,press,0.0,0.0,0.0,0.0,9.648,49.0,2025-05-13 16:35:48.311+00
11656.0,c,press,0.0,0.0,0.0,0.152,9.8,49.0,2025-05-13 16:35:48.463+00
11657.0,c,release,0.223,0.223,0.0,0.0,10.023,49.0,2025-05-13 16:35:48.686+00
11658.0,Control,release,0.4,0.4,0.0,0.0,10.048,49.0,2025-05-13 16:35:48.711+00
11659.0,Control,press,0.408,0.408,2.039,2.287,12.087,49.0,2025-05-13 16:35:50.75+00
11660.0,v,press,0.191,0.191,2.168,0.129,12.216,49.0,2025-05-13 16:35:50.879+00
11661.0,v,release,0.191,0.191,0.0,0.0,12.407,49.0,2025-05-13 16:35:51.07+00
11662.0,Control,release,0.408,0.408,0.0,0.0,12.495,49.0,2025-05-13 16:35:51.158+00
11663.0,7,press,0.063,0.063,0.0,0.0,4.748,49.0,2025-05-13 16:35:59.927+00
11664.0,7,release,0.063,0.063,0.0,0.0,4.811,49.0,2025-05-13 16:35:59.99+00
11665.0,2,press,0.111,0.111,0.048,0.111,4.859,49.0,2025-05-13 16:36:00.038+00
11666.0,2,release,0.111,0.111,0.0,0.0,4.97,49.0,2025-05-13 16:36:00.149+00
11667.0,1,press,0.087,0.087,0.441,0.552,5.411,49.0,2025-05-13 16:36:00.59+00
11668.0,1,release,0.087,0.087,0.0,0.0,5.498,49.0,2025-05-13 16:36:00.677+00
11669.0,Backspace,press,0.071,0.071,1.345,1.432,6.843,49.0,2025-05-13 16:36:02.022+00
11670.0,Backspace,release,0.071,0.071,0.0,0.0,6.914,49.0,2025-05-13 16:36:02.093+00
11671.0,Backspace,press,0.064,0.064,0.129,0.2,7.043,49.0,2025-05-13 16:36:02.222+00
11672.0,Backspace,release,0.064,0.064,0.0,0.0,7.107,49.0,2025-05-13 16:36:02.286+00
11673.0,2,press,0.12,0.12,0.143,0.207,7.25,49.0,2025-05-13 16:36:02.429+00
11674.0,2,release,0.12,0.12,0.0,0.0,7.37,49.0,2025-05-13 16:36:02.549+00
11675.0,Backspace,press,0.119,0.119,0.513,0.633,7.883,49.0,2025-05-13 16:36:03.062+00
11676.0,Backspace,release,0.119,0.119,0.0,0.0,8.002,49.0,2025-05-13 16:36:03.181+00
11677.0,e,press,0.107,0.107,0.061,0.18,8.063,49.0,2025-05-13 16:36:03.242+00
11678.0,e,release,0.107,0.107,0.0,0.0,8.17,49.0,2025-05-13 16:36:03.349+00
11679.0,2,press,0.127,0.127,0.185,0.292,8.355,49.0,2025-05-13 16:36:03.534+00
11680.0,2,release,0.127,0.127,0.0,0.0,8.482,49.0,2025-05-13 16:36:03.661+00
11681.0,7,press,0.109,0.109,0.0,0.0,4.36,48.0,2025-05-13 16:36:17.951+00
11682.0,7,release,0.109,0.109,0.0,0.0,4.469,48.0,2025-05-13 16:36:18.06+00
11683.0,4,press,0.112,0.112,0.0,0.0,13.133,49.0,2025-05-13 16:36:18.981+00
11684.0,4,release,0.112,0.112,0.0,0.0,13.245,49.0,2025-05-13 16:36:19.093+00
11685.0,e,press,0.126,0.126,0.113,0.225,13.358,49.0,2025-05-13 16:36:19.206+00
11686.0,e,release,0.126,0.126,0.0,0.0,13.484,49.0,2025-05-13 16:36:19.332+00
11687.0,8,press,0.129,0.129,0.0,0.0,3.46,48.0,2025-05-13 16:36:38.838+00
11688.0,8,release,0.129,0.129,0.0,0.0,3.589,48.0,2025-05-13 16:36:38.967+00
11689.0,0,press,0.11,0.11,0.759,0.888,4.348,48.0,2025-05-13 16:36:39.726+00
11690.0,0,release,0.11,0.11,0.0,0.0,4.458,48.0,2025-05-13 16:36:39.836+00
11691.0,0,press,0.09,0.09,0.13,0.24,4.588,48.0,2025-05-13 16:36:39.966+00
11692.0,0,release,0.09,0.09,0.0,0.0,4.678,48.0,2025-05-13 16:36:40.056+00
11693.0,0,press,0.08,0.08,0.13,0.22,4.808,48.0,2025-05-13 16:36:40.186+00
11694.0,0,release,0.08,0.08,0.0,0.0,4.888,48.0,2025-05-13 16:36:40.266+00
11695.0,0,press,0.0,0.0,0.1,0.18,4.988,48.0,2025-05-13 16:36:40.366+00
11696.0,Control,press,0.647,0.647,0.0,0.0,11.243,49.0,2025-05-13 16:36:35.501+00
11697.0,c,press,0.232,0.232,0.0,0.175,11.418,49.0,2025-05-13 16:36:35.676+00
11698.0,c,release,0.232,0.232,0.0,0.0,11.65,49.0,2025-05-13 16:36:35.908+00
11699.0,Control,release,0.647,0.647,0.0,0.0,11.89,49.0,2025-05-13 16:36:36.148+00
11700.0,Control,press,0.697,0.697,0.568,1.04,12.458,49.0,2025-05-13 16:36:36.716+00
11701.0,v,press,0.151,0.151,0.937,0.369,12.827,49.0,2025-05-13 16:36:37.085+00
11702.0,v,release,0.151,0.151,0.0,0.0,12.978,49.0,2025-05-13 16:36:37.236+00
11703.0,Control,release,0.697,0.697,0.0,0.0,13.155,49.0,2025-05-13 16:36:37.413+00
11704.0,Enter,press,0.168,0.168,0.199,0.527,13.354,49.0,2025-05-13 16:36:37.612+00
11705.0,Enter,release,0.168,0.168,0.0,0.0,13.522,49.0,2025-05-13 16:36:37.78+00
11706.0,7,press,0.125,0.125,0.0,0.0,1.812,49.0,2025-05-13 16:42:26.71+00
11707.0,8,press,0.142,0.142,0.0,0.103,1.915,49.0,2025-05-13 16:42:26.813+00
11708.0,7,release,0.125,0.125,0.0,0.0,1.937,49.0,2025-05-13 16:42:26.835+00
11709.0,8,release,0.142,0.142,0.0,0.0,2.057,49.0,2025-05-13 16:42:26.955+00
11710.0,0,press,0.079,0.079,1.233,1.375,3.29,49.0,2025-05-13 16:42:28.188+00
11711.0,0,release,0.079,0.079,0.0,0.0,3.369,49.0,2025-05-13 16:42:28.267+00
11712.0,0,press,0.08,0.08,0.097,0.176,3.466,49.0,2025-05-13 16:42:28.364+00
11713.0,0,release,0.08,0.08,0.0,0.0,3.546,49.0,2025-05-13 16:42:28.444+00
11714.0,0,press,0.112,0.112,0.751,0.831,4.297,49.0,2025-05-13 16:42:29.195+00
11715.0,0,release,0.112,0.112,0.0,0.0,4.409,49.0,2025-05-13 16:42:29.308+00
11716.0,8,press,0.159,0.159,0.0,0.0,9.703,49.0,2025-05-13 16:42:55.327+00
11717.0,8,release,0.159,0.159,0.0,0.0,9.862,49.0,2025-05-13 16:42:55.486+00
11718.0,9,press,0.0,0.0,0.024,0.183,9.886,49.0,2025-05-13 16:42:55.51+00
11719.0,1,press,0.102,0.102,0.0,0.0,4.664,49.0,2025-05-13 16:43:04.127+00
11720.0,1,release,0.102,0.102,0.0,0.0,4.766,49.0,2025-05-13 16:43:04.229+00
11721.0,0,press,0.0,0.0,0.185,0.287,4.951,49.0,2025-05-13 16:43:04.414+00
11722.0,1,press,0.038,0.038,0.0,0.0,4.515,50.0,2025-05-13 16:52:06.174+00
11723.0,1,release,0.038,0.038,0.0,0.0,4.553,50.0,2025-05-13 16:52:06.212+00
11724.0,0,press,0.0,0.0,0.424,0.462,4.977,50.0,2025-05-13 16:52:06.636+00
11725.0,0,release,0.036,0.036,0.0,0.0,5.013,50.0,2025-05-13 16:52:06.672+00
11726.0,0,press,0.027,0.027,0.497,0.533,5.51,50.0,2025-05-13 16:52:07.169+00
11727.0,0,release,0.027,0.027,0.0,0.0,5.537,50.0,2025-05-13 16:52:07.196+00
11728.0,0,press,0.028,0.028,0.906,0.933,6.443,50.0,2025-05-13 16:52:08.102+00
11729.0,0,release,0.028,0.028,0.0,0.0,6.471,50.0,2025-05-13 16:52:08.13+00
11730.0,0,press,0.028,0.028,0.753,0.781,7.224,50.0,2025-05-13 16:52:08.883+00
11731.0,0,release,0.028,0.028,0.0,0.0,7.252,50.0,2025-05-13 16:52:08.911+00
11732.0,0,press,0.026,0.026,0.539,0.567,7.791,50.0,2025-05-13 16:52:09.45+00
11733.0,0,release,0.026,0.026,0.0,0.0,7.817,50.0,2025-05-13 16:52:09.476+00
11734.0,0,press,0.027,0.027,0.458,0.484,8.275,50.0,2025-05-13 16:52:09.934+00
11735.0,0,release,0.027,0.027,0.0,0.0,8.302,50.0,2025-05-13 16:52:09.961+00
11736.0,1,press,0.029,0.029,0.0,0.0,2.723,50.0,2025-05-13 16:52:25.171+00
11737.0,1,release,0.029,0.029,0.0,0.0,2.752,50.0,2025-05-13 16:52:25.2+00
11738.0,0,press,0.027,0.027,0.517,0.546,3.269,50.0,2025-05-13 16:52:25.717+00
11739.0,0,release,0.027,0.027,0.0,0.0,3.296,50.0,2025-05-13 16:52:25.744+00
11740.0,0,press,0.027,0.027,0.342,0.369,3.638,50.0,2025-05-13 16:52:26.086+00
11741.0,0,release,0.027,0.027,0.0,0.0,3.665,50.0,2025-05-13 16:52:26.113+00
11742.0,0,press,0.025,0.025,0.289,0.316,3.954,50.0,2025-05-13 16:52:26.402+00
11743.0,0,release,0.025,0.025,0.0,0.0,3.979,50.0,2025-05-13 16:52:26.427+00
11744.0,0,press,0.026,0.026,0.542,0.567,4.521,50.0,2025-05-13 16:52:26.969+00
11745.0,0,release,0.026,0.026,0.0,0.0,4.547,50.0,2025-05-13 16:52:26.995+00
11746.0,0,press,0.025,0.025,0.29,0.316,4.837,50.0,2025-05-13 16:52:27.285+00
11747.0,0,release,0.025,0.025,0.0,0.0,4.862,50.0,2025-05-13 16:52:27.31+00
11748.0,Alt,press,0.021,0.021,0.0,0.0,1.078,51.0,2025-05-13 16:53:17.59+00
11749.0,Alt,release,0.021,0.021,0.0,0.0,1.099,51.0,2025-05-13 16:53:17.611+00
11750.0,0,press,0.087,0.087,22.762,22.783,23.861,51.0,2025-05-13 16:53:40.373+00
11751.0,0,release,0.087,0.087,0.0,0.0,23.948,51.0,2025-05-13 16:53:40.46+00
11752.0,Enter,press,0.095,0.095,0.225,0.312,24.173,51.0,2025-05-13 16:53:40.685+00
11753.0,Enter,release,0.095,0.095,0.0,0.0,24.268,51.0,2025-05-13 16:53:40.78+00
11754.0,5,press,0.166,0.166,0.0,0.0,8.489,51.0,2025-05-13 16:54:00.168+00
11755.0,5,release,0.166,0.166,0.0,0.0,8.655,51.0,2025-05-13 16:54:00.334+00
11756.0,6,press,0.16,0.16,0.329,0.495,8.984,51.0,2025-05-13 16:54:00.663+00
11757.0,6,release,0.16,0.16,0.0,0.0,9.144,51.0,2025-05-13 16:54:00.823+00
11758.0,0,press,0.127,0.127,0.28,0.44,9.424,51.0,2025-05-13 16:54:01.103+00
11759.0,0,release,0.127,0.127,0.0,0.0,9.551,51.0,2025-05-13 16:54:01.23+00
11760.0,0,press,0.055,0.055,0.289,0.416,9.84,51.0,2025-05-13 16:54:01.519+00
11761.0,0,release,0.055,0.055,0.0,0.0,9.895,51.0,2025-05-13 16:54:01.574+00
11762.0,1,press,0.079,0.079,0.0,0.0,1.738,51.0,2025-05-13 16:54:10.616+00
11763.0,1,release,0.079,0.079,0.0,0.0,1.817,51.0,2025-05-13 16:54:10.695+00
11764.0,1,press,0.079,0.079,0.289,0.368,2.106,51.0,2025-05-13 16:54:10.984+00
